6.854170e+08	-1.118795e+11	3.111444e+12	8.059865e+08	3.687075e+09	-8.701577e+08	-2.060122e+10	2.290527e+12	-4.208261e+08	7.866089e+08	9.500000e+09	2.372000e+09	41.468795	26.910249	31.620956	AFE
6.103235e+08	-7.440412e+10	1.694472e+12	5.991070e+08	3.930278e+09	-1.051666e+09	-2.831530e+10	9.722840e+12	-4.736986e+08	7.988021e+08	9.500000e+09	2.372000e+09	55.635622	16.549777	27.814601	AFE
7.803004e+08	-1.383236e+11	3.878564e+12	7.259667e+08	4.521639e+09	-6.799132e+08	-2.287016e+10	2.044638e+12	-3.421434e+08	4.847388e+08	9.500000e+09	2.372000e+09	47.490065	26.787227	25.722708	AFE
7.256279e+08	-1.479467e+11	4.038191e+12	7.961886e+08	4.435964e+09	-7.414954e+08	-1.209115e+10	2.641578e+12	-4.409533e+08	3.507023e+08	9.500000e+09	2.372000e+09	34.276605	59.557596	6.165799	AFE
6.060122e+08	-1.052785e+11	2.491102e+12	6.097262e+08	1.361171e+09	-2.932354e+08	-2.281581e+10	6.935643e+11	-2.069172e+08	8.052797e+08	9.500000e+09	2.372000e+09	47.796120	35.349339	16.854541	AFE
7.325732e+08	-1.051495e+11	2.571629e+12	8.295243e+08	3.601746e+09	-4.625638e+08	-2.736202e+10	5.104946e+11	-1.332150e+08	1.879457e+08	9.500000e+09	2.372000e+09	26.512322	38.221038	35.266639	AFE
5.498953e+08	-7.773409e+10	2.069533e+12	4.985559e+08	3.780909e+09	-6.242474e+08	-1.130042e+10	5.567489e+11	-3.339815e+08	7.811837e+08	9.500000e+09	2.372000e+09	45.888593	20.262164	33.849244	AFE
5.992297e+08	-7.899583e+10	1.791706e+12	6.615631e+08	1.096616e+09	-5.306465e+08	-1.409676e+10	1.199571e+12	-4.435218e+08	3.843147e+08	9.500000e+09	2.372000e+09	19.422134	40.321195	40.256671	AFE
7.346374e+08	-1.202544e+11	3.171911e+12	8.267793e+08	1.053994e+09	-4.565492e+08	-1.627779e+10	1.059170e+12	-3.811288e+08	7.941730e+08	9.500000e+09	2.372000e+09	52.541462	8.558492	38.900046	AFE
7.360562e+08	-1.153695e+11	2.829332e+12	6.442177e+08	2.636789e+09	-8.508990e+08	-2.107358e+10	2.087758e+12	-3.950763e+08	4.059313e+08	9.500000e+09	2.372000e+09	78.265289	17.034402	4.700309	AFE
7.540898e+08	-1.395926e+11	3.353988e+12	8.605529e+08	3.880225e+09	-1.014244e+09	-2.612334e+10	8.151299e+12	-4.729139e+08	3.914263e+08	9.500000e+09	2.372000e+09	12.743160	46.725753	40.531087	AFE
6.719850e+08	-1.217534e+11	3.446288e+12	7.534524e+08	1.356542e+09	-8.961347e+08	-2.752548e+10	5.437701e+12	-4.842018e+08	3.667952e+08	9.500000e+09	2.372000e+09	34.276605	59.557596	6.165799	AFE
